date,product_id,product_category,sales_qty,price,store_id,day_of_week,month,quarter,is_weekend,is_holiday,base_demand,price_change_pct,weather_event,weather_intensity,natural_disaster,disaster_severity,festival_event,festival_impact_level,economic_event,economic_impact_score,combined_event_count,is_pre_event,is_post_event,sales_lag_7d,sales_lag_30d,rolling_avg_7d,rolling_avg_30d
2024-10-03,SKU039,Electronics,169,168.84,STORE_001,3,10,4,0,0,203,0.0,None,None,None,0,None,None,None,0,0,0,1,243.0,168.0,216.28571428571428,212.7
2024-10-03,SKU040,Sports,156,492.81,STORE_001,3,10,4,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,1,327.0,321.0,272.57142857142856,283.1333333333333
2024-10-03,SKU041,Home,50,128.03,STORE_001,3,10,4,0,0,64,0.0,None,None,None,0,None,None,None,0,0,0,1,52.0,59.0,65.71428571428571,64.8
2024-10-03,SKU042,Clothing,58,368.63,STORE_001,3,10,4,0,0,71,0.0,None,None,None,0,None,None,None,0,0,0,1,63.0,63.0,80.57142857142857,78.53333333333333
2024-10-03,SKU043,Medicine,171,71.62,STORE_001,3,10,4,0,0,246,0.0,None,None,None,0,None,None,None,0,0,0,1,279.0,271.0,262.57142857142856,256.26666666666665
2024-10-03,SKU044,Medicine,54,139.88,STORE_001,3,10,4,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,1,96.0,95.0,97.71428571428571,97.43333333333334
2024-10-03,SKU045,Books,172,113.78,STORE_001,3,10,4,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,1,343.0,289.0,326.2857142857143,318.73333333333335
2024-10-03,SKU046,Home,146,162.74,STORE_001,3,10,4,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,1,265.0,196.0,256.57142857142856,245.86666666666667
2024-10-03,SKU047,Sports,120,450.81,STORE_001,3,10,4,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,1,139.0,179.0,174.0,172.56666666666666
2024-10-03,SKU048,Home,89,41.37,STORE_001,3,10,4,0,0,107,0.0,None,None,None,0,None,None,None,0,0,0,1,126.0,105.0,111.57142857142857,113.9
2024-10-03,SKU049,Medicine,67,298.34,STORE_001,3,10,4,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,1,128.0,123.0,109.57142857142857,114.9
2024-10-03,SKU050,Electronics,74,43.03,STORE_001,3,10,4,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,1,105.0,99.0,119.57142857142857,113.06666666666666
2024-10-04,SKU001,Clothing,48,373.36,STORE_001,4,10,4,0,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,55.0,59.0,59.857142857142854,59.0
2024-10-04,SKU002,Food,273,60.22,STORE_001,4,10,4,0,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,231.0,246.0,281.2857142857143,253.7
2024-10-04,SKU003,Medicine,85,299.34,STORE_001,4,10,4,0,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,76.0,77.0,77.71428571428571,76.46666666666667
2024-10-04,SKU004,Clothing,112,124.0,STORE_001,4,10,4,0,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,103.0,93.0,116.71428571428571,111.86666666666666
2024-10-04,SKU005,Medicine,114,360.85,STORE_001,4,10,4,0,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,109.0,110.0,103.0,106.83333333333333
2024-10-04,SKU006,Books,125,230.11,STORE_001,4,10,4,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,115.0,96.0,122.57142857142857,112.56666666666666
2024-10-04,SKU007,Electronics,243,404.85,STORE_001,4,10,4,0,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,244.0,268.0,260.57142857142856,261.1666666666667
2024-10-04,SKU008,Sports,120,86.18,STORE_001,4,10,4,0,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,118.0,118.0,124.0,125.66666666666667
2024-10-04,SKU009,Sports,81,55.45,STORE_001,4,10,4,0,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,68.0,90.0,81.85714285714286,76.56666666666666
2024-10-04,SKU010,Sports,203,131.33,STORE_001,4,10,4,0,0,204,-5.94,None,None,None,0,None,None,None,0,0,0,0,241.0,184.0,214.0,212.46666666666667
2024-10-04,SKU011,Toys,191,71.16,STORE_001,4,10,4,0,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,189.0,158.0,185.71428571428572,192.6
2024-10-04,SKU012,Clothing,164,153.66,STORE_001,4,10,4,0,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,173.0,221.0,193.71428571428572,193.36666666666667
2024-10-04,SKU013,Sports,183,86.08,STORE_001,4,10,4,0,0,197,-17.4,None,None,None,0,None,None,None,0,0,0,0,221.0,203.0,213.14285714285714,202.63333333333333
2024-10-04,SKU014,Home,261,151.8,STORE_001,4,10,4,0,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,294.0,294.0,280.57142857142856,271.1666666666667
2024-10-04,SKU015,Home,306,59.49,STORE_001,4,10,4,0,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,256.0,240.0,298.7142857142857,287.1333333333333
2024-10-04,SKU016,Sports,78,191.39,STORE_001,4,10,4,0,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,105.0,76.0,95.14285714285714,92.83333333333333
2024-10-04,SKU017,Beauty,227,468.96,STORE_001,4,10,4,0,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,270.0,184.0,227.85714285714286,236.16666666666666
2024-10-04,SKU018,Stationery,174,93.86,STORE_001,4,10,4,0,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,237.0,194.0,202.14285714285714,216.7
2024-10-04,SKU019,Food,161,195.93,STORE_001,4,10,4,0,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,167.0,164.0,196.57142857142858,180.8
2024-10-04,SKU020,Medicine,91,345.46,STORE_001,4,10,4,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,86.0,109.0,108.85714285714286,115.06666666666666
2024-10-04,SKU021,Electronics,125,412.68,STORE_001,4,10,4,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,95.0,121.0,114.28571428571429,112.26666666666667
2024-10-04,SKU022,Books,120,42.43,STORE_001,4,10,4,0,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,127.0,108.0,118.57142857142857,121.73333333333333
2024-10-04,SKU023,Stationery,281,361.78,STORE_001,4,10,4,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,225.0,310.0,286.7142857142857,282.3333333333333
2024-10-04,SKU024,Toys,148,443.49,STORE_001,4,10,4,0,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,148.0,123.0,160.14285714285714,156.3
2024-10-04,SKU025,Food,112,78.42,STORE_001,4,10,4,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,124.0,120.0,121.42857142857143,120.3
2024-10-04,SKU026,Medicine,118,376.04,STORE_001,4,10,4,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,119.0,134.0,120.57142857142857,122.7
2024-10-04,SKU027,Stationery,168,150.68,STORE_001,4,10,4,0,0,152,-19.58,None,None,None,0,None,None,None,0,0,0,0,170.0,162.0,161.71428571428572,158.23333333333332
2024-10-04,SKU028,Food,193,251.82,STORE_001,4,10,4,0,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,145.0,168.0,196.71428571428572,189.4
2024-10-04,SKU029,Clothing,71,317.45,STORE_001,4,10,4,0,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,99.0,91.0,93.71428571428571,97.5
2024-10-04,SKU030,Books,209,41.13,STORE_001,4,10,4,0,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,173.0,175.0,224.71428571428572,216.16666666666666
2024-10-04,SKU031,Toys,181,133.19,STORE_001,4,10,4,0,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,169.0,163.0,211.71428571428572,197.5
2024-10-04,SKU032,Electronics,222,363.15,STORE_001,4,10,4,0,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,233.0,203.0,225.42857142857142,234.1
2024-10-04,SKU033,Medicine,244,140.74,STORE_001,4,10,4,0,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,259.0,195.0,271.7142857142857,258.1666666666667
2024-10-04,SKU034,Clothing,136,223.03,STORE_001,4,10,4,0,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,139.0,100.0,138.71428571428572,133.46666666666667
2024-10-04,SKU035,Beauty,322,255.29,STORE_001,4,10,4,0,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,355.0,352.0,316.7142857142857,325.56666666666666
2024-10-04,SKU036,Clothing,305,316.4,STORE_001,4,10,4,0,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,249.0,310.0,294.85714285714283,283.9
2024-10-04,SKU037,Medicine,177,107.47,STORE_001,4,10,4,0,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,203.0,164.0,226.0,226.23333333333332
2024-10-04,SKU038,Food,213,477.21,STORE_001,4,10,4,0,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,214.0,204.0,210.28571428571428,203.4
2024-10-04,SKU039,Electronics,165,168.84,STORE_001,4,10,4,0,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,196.0,177.0,211.85714285714286,212.3
2024-10-04,SKU040,Sports,316,492.81,STORE_001,4,10,4,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,250.0,290.0,282.0,284.0
2024-10-04,SKU041,Home,64,128.03,STORE_001,4,10,4,0,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,62.0,52.0,66.0,65.2
2024-10-04,SKU042,Clothing,75,368.63,STORE_001,4,10,4,0,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,80.0,83.0,79.85714285714286,78.26666666666667
2024-10-04,SKU043,Medicine,245,71.62,STORE_001,4,10,4,0,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,230.0,243.0,264.7142857142857,256.3333333333333
2024-10-04,SKU044,Medicine,89,139.88,STORE_001,4,10,4,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,84.0,105.0,98.42857142857143,96.9
2024-10-04,SKU045,Books,317,113.78,STORE_001,4,10,4,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,297.0,342.0,329.14285714285717,317.9
2024-10-04,SKU046,Home,217,162.74,STORE_001,4,10,4,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,210.0,220.0,257.57142857142856,245.76666666666668
2024-10-04,SKU047,Sports,181,450.81,STORE_001,4,10,4,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,161.0,166.0,176.85714285714286,173.06666666666666
2024-10-04,SKU048,Home,97,41.37,STORE_001,4,10,4,0,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,93.0,102.0,112.14285714285714,113.73333333333333
2024-10-04,SKU049,Medicine,100,298.34,STORE_001,4,10,4,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,123.0,107.0,106.28571428571429,114.66666666666667
2024-10-04,SKU050,Electronics,106,43.03,STORE_001,4,10,4,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,93.0,124.0,121.42857142857143,112.46666666666667
2024-10-05,SKU001,Clothing,61,373.36,STORE_001,5,10,4,1,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,62.0,65.0,59.714285714285715,58.86666666666667
2024-10-05,SKU002,Food,286,60.22,STORE_001,5,10,4,1,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,333.0,195.0,274.57142857142856,256.73333333333335
2024-10-05,SKU003,Medicine,84,299.34,STORE_001,5,10,4,1,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,69.0,90.0,79.85714285714286,76.26666666666667
2024-10-05,SKU004,Clothing,125,124.0,STORE_001,5,10,4,1,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,145.0,89.0,113.85714285714286,113.06666666666666
2024-10-05,SKU005,Medicine,96,360.85,STORE_001,5,10,4,1,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,125.0,121.0,98.85714285714286,106.0
2024-10-05,SKU006,Books,103,230.11,STORE_001,5,10,4,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,131.0,86.0,118.57142857142857,113.13333333333334
2024-10-05,SKU007,Electronics,323,404.85,STORE_001,5,10,4,1,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,332.0,283.0,259.2857142857143,262.5
2024-10-05,SKU008,Sports,119,86.18,STORE_001,5,10,4,1,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,140.0,110.0,121.0,125.96666666666667
2024-10-05,SKU009,Sports,79,55.45,STORE_001,5,10,4,1,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,96.0,66.0,79.42857142857143,77.0
2024-10-05,SKU010,Sports,291,116.93,STORE_001,5,10,4,1,0,204,-16.25,None,None,None,0,None,None,None,0,0,0,0,216.0,182.0,224.71428571428572,216.1
2024-10-05,SKU011,Toys,246,71.16,STORE_001,5,10,4,1,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,183.0,165.0,194.71428571428572,195.3
2024-10-05,SKU012,Clothing,266,153.66,STORE_001,5,10,4,1,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,205.0,170.0,202.42857142857142,196.56666666666666
2024-10-05,SKU013,Sports,279,104.22,STORE_001,5,10,4,1,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,254.0,159.0,216.71428571428572,206.63333333333333
2024-10-05,SKU014,Home,289,151.8,STORE_001,5,10,4,1,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,349.0,267.0,272.0,271.9
2024-10-05,SKU015,Home,339,59.49,STORE_001,5,10,4,1,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,372.0,319.0,294.0,287.8
2024-10-05,SKU016,Sports,88,191.39,STORE_001,5,10,4,1,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,111.0,108.0,91.85714285714286,92.16666666666667
2024-10-05,SKU017,Beauty,302,468.96,STORE_001,5,10,4,1,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,266.0,245.0,233.0,238.06666666666666
2024-10-05,SKU018,Stationery,282,85.82,STORE_001,5,10,4,1,0,212,-8.57,None,None,None,0,None,None,None,0,0,0,0,236.0,225.0,208.71428571428572,218.6
2024-10-05,SKU019,Food,188,195.93,STORE_001,5,10,4,1,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,223.0,163.0,191.57142857142858,181.63333333333333
2024-10-05,SKU020,Medicine,119,345.46,STORE_001,5,10,4,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,102.0,137.0,111.28571428571429,114.46666666666667
2024-10-05,SKU021,Electronics,117,412.68,STORE_001,5,10,4,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,146.0,99.0,110.14285714285714,112.86666666666666
2024-10-05,SKU022,Books,140,42.43,STORE_001,5,10,4,1,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,129.0,110.0,120.14285714285714,122.73333333333333
2024-10-05,SKU023,Stationery,308,361.78,STORE_001,5,10,4,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,305.0,310.0,287.14285714285717,282.26666666666665
2024-10-05,SKU024,Toys,179,443.49,STORE_001,5,10,4,1,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,154.0,177.0,163.71428571428572,156.36666666666667
2024-10-05,SKU025,Food,145,79.68,STORE_001,5,10,4,1,0,117,1.6,None,None,None,0,None,None,None,0,0,0,0,139.0,135.0,122.28571428571429,120.63333333333334
2024-10-05,SKU026,Medicine,132,376.04,STORE_001,5,10,4,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,138.0,149.0,119.71428571428571,122.13333333333334
2024-10-05,SKU027,Stationery,161,187.38,STORE_001,5,10,4,1,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,213.0,179.0,154.28571428571428,157.63333333333333
2024-10-05,SKU028,Food,239,251.82,STORE_001,5,10,4,1,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,210.0,152.0,200.85714285714286,192.3
2024-10-05,SKU029,Clothing,94,317.45,STORE_001,5,10,4,1,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,105.0,98.0,92.14285714285714,97.36666666666666
2024-10-05,SKU030,Books,236,41.13,STORE_001,5,10,4,1,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,258.0,224.0,221.57142857142858,216.56666666666666
2024-10-05,SKU031,Toys,200,133.19,STORE_001,5,10,4,1,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,262.0,174.0,202.85714285714286,198.36666666666667
2024-10-05,SKU032,Electronics,316,363.15,STORE_001,5,10,4,1,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,251.0,260.0,234.71428571428572,235.96666666666667
2024-10-05,SKU033,Medicine,250,140.74,STORE_001,5,10,4,1,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,345.0,271.0,258.14285714285717,257.46666666666664
2024-10-05,SKU034,Clothing,151,223.03,STORE_001,5,10,4,1,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,173.0,122.0,135.57142857142858,134.43333333333334
2024-10-05,SKU035,Beauty,414,255.29,STORE_001,5,10,4,1,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,376.0,274.0,322.14285714285717,330.23333333333335
2024-10-05,SKU036,Clothing,367,316.4,STORE_001,5,10,4,1,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,353.0,253.0,296.85714285714283,287.7
2024-10-05,SKU037,Medicine,214,107.47,STORE_001,5,10,4,1,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,247.0,341.0,221.28571428571428,222.0
2024-10-05,SKU038,Food,232,477.21,STORE_001,5,10,4,1,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,266.0,190.0,205.42857142857142,204.8
2024-10-05,SKU039,Electronics,217,168.84,STORE_001,5,10,4,1,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,202.0,206.0,214.0,212.66666666666666
2024-10-05,SKU040,Sports,325,492.81,STORE_001,5,10,4,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,308.0,244.0,284.42857142857144,286.7
2024-10-05,SKU041,Home,82,128.03,STORE_001,5,10,4,1,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,71.0,54.0,67.57142857142857,66.13333333333334
2024-10-05,SKU042,Clothing,68,368.63,STORE_001,5,10,4,1,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,90.0,82.0,76.71428571428571,77.8
2024-10-05,SKU043,Medicine,273,71.62,STORE_001,5,10,4,1,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,331.0,280.0,256.42857142857144,256.1
2024-10-05,SKU044,Medicine,99,139.88,STORE_001,5,10,4,1,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,135.0,95.85714285714286,95.7
2024-10-05,SKU045,Books,313,113.78,STORE_001,5,10,4,1,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,422.0,275.0,313.57142857142856,319.1666666666667
2024-10-05,SKU046,Home,252,162.74,STORE_001,5,10,4,1,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,307.0,224.0,249.71428571428572,246.7
2024-10-05,SKU047,Sports,224,450.81,STORE_001,5,10,4,1,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,179.0,167.0,183.28571428571428,174.96666666666667
2024-10-05,SKU048,Home,109,41.37,STORE_001,5,10,4,1,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,134.0,91.0,108.57142857142857,114.33333333333333
2024-10-05,SKU049,Medicine,149,298.34,STORE_001,5,10,4,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,155.0,112.14285714285714,114.46666666666667
2024-10-05,SKU050,Electronics,131,43.03,STORE_001,5,10,4,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,123.0,93.0,122.57142857142857,113.73333333333333
2024-10-06,SKU001,Clothing,70,373.36,STORE_001,6,10,4,1,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,61.0,55.0,61.0,59.36666666666667
2024-10-06,SKU002,Food,243,60.22,STORE_001,6,10,4,1,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,320.0,257.0,263.57142857142856,256.26666666666665
2024-10-06,SKU003,Medicine,99,299.34,STORE_001,6,10,4,1,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,73.0,62.0,83.57142857142857,77.5
2024-10-06,SKU004,Clothing,101,124.0,STORE_001,6,10,4,1,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,139.0,99.0,108.42857142857143,113.13333333333334
2024-10-06,SKU005,Medicine,117,360.85,STORE_001,6,10,4,1,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,118.0,103.0,98.71428571428571,106.46666666666667
2024-10-06,SKU006,Books,142,230.11,STORE_001,6,10,4,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,129.0,123.0,120.42857142857143,113.76666666666667
2024-10-06,SKU007,Electronics,277,404.85,STORE_001,6,10,4,1,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,240.0,225.0,264.57142857142856,264.23333333333335
2024-10-06,SKU008,Sports,155,86.18,STORE_001,6,10,4,1,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,137.0,97.0,123.57142857142857,127.9
2024-10-06,SKU009,Sports,88,55.45,STORE_001,6,10,4,1,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,79.0,66.0,80.71428571428571,77.73333333333333
2024-10-06,SKU010,Sports,248,139.62,STORE_001,6,10,4,1,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,272.0,163.0,221.28571428571428,218.93333333333334
2024-10-06,SKU011,Toys,238,71.16,STORE_001,6,10,4,1,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,205.0,202.0,199.42857142857142,196.5
2024-10-06,SKU012,Clothing,217,153.66,STORE_001,6,10,4,1,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,184.0,190.0,207.14285714285714,197.46666666666667
2024-10-06,SKU013,Sports,218,104.22,STORE_001,6,10,4,1,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,244.0,163.0,213.0,208.46666666666667
2024-10-06,SKU014,Home,319,143.73,STORE_001,6,10,4,1,0,247,-5.32,None,None,None,0,None,None,None,0,0,0,0,288.0,212.0,276.42857142857144,275.46666666666664
2024-10-06,SKU015,Home,350,59.49,STORE_001,6,10,4,1,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,368.0,293.0,291.42857142857144,289.7
2024-10-06,SKU016,Sports,107,191.39,STORE_001,6,10,4,1,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,112.0,75.0,91.14285714285714,93.23333333333333
2024-10-06,SKU017,Beauty,267,404.19,STORE_001,6,10,4,1,0,229,-13.81,None,None,None,0,None,None,None,0,0,0,0,229.0,216.0,238.42857142857142,239.76666666666668
2024-10-06,SKU018,Stationery,218,93.86,STORE_001,6,10,4,1,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,207.0,192.0,210.28571428571428,219.46666666666667
2024-10-06,SKU019,Food,177,195.93,STORE_001,6,10,4,1,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,214.0,170.0,186.28571428571428,181.86666666666667
2024-10-06,SKU020,Medicine,151,345.46,STORE_001,6,10,4,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,130.0,112.0,114.28571428571429,115.76666666666667
2024-10-06,SKU021,Electronics,131,412.68,STORE_001,6,10,4,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,88.0,113.71428571428571,114.3
2024-10-06,SKU022,Books,128,42.43,STORE_001,6,10,4,1,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,140.0,113.0,118.42857142857143,123.23333333333333
2024-10-06,SKU023,Stationery,332,361.78,STORE_001,6,10,4,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,270.0,295.42857142857144,284.3333333333333
2024-10-06,SKU024,Toys,191,443.49,STORE_001,6,10,4,1,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,192.0,121.0,163.57142857142858,158.7
2024-10-06,SKU025,Food,124,78.42,STORE_001,6,10,4,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,130.0,125.0,121.42857142857143,120.6
2024-10-06,SKU026,Medicine,163,376.04,STORE_001,6,10,4,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,105.0,126.28571428571429,124.06666666666666
2024-10-06,SKU027,Stationery,212,187.38,STORE_001,6,10,4,1,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,152.0,124.0,162.85714285714286,160.56666666666666
2024-10-06,SKU028,Food,247,251.82,STORE_001,6,10,4,1,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,182.0,172.0,210.14285714285714,194.8
2024-10-06,SKU029,Clothing,88,317.45,STORE_001,6,10,4,1,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,103.0,88.0,96.86666666666666
2024-10-06,SKU030,Books,216,39.19,STORE_001,6,10,4,1,0,202,-4.71,None,None,None,0,None,None,None,0,0,0,0,216.0,220.0,221.57142857142858,216.43333333333334
2024-10-06,SKU031,Toys,244,133.19,STORE_001,6,10,4,1,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,240.0,207.0,203.42857142857142,199.6
2024-10-06,SKU032,Electronics,260,363.15,STORE_001,6,10,4,1,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,236.0,230.0,238.14285714285714,236.96666666666667
2024-10-06,SKU033,Medicine,274,141.51,STORE_001,6,10,4,1,0,242,0.55,None,None,None,0,None,None,None,0,0,0,0,311.0,285.0,252.85714285714286,257.1
2024-10-06,SKU034,Clothing,121,223.03,STORE_001,6,10,4,1,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,130.0,111.0,134.28571428571428,134.76666666666668
2024-10-06,SKU035,Beauty,342,255.29,STORE_001,6,10,4,1,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,364.0,285.0,319.0,332.1333333333333
2024-10-06,SKU036,Clothing,380,316.4,STORE_001,6,10,4,1,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,299.0,218.0,308.42857142857144,293.1
2024-10-06,SKU037,Medicine,236,107.47,STORE_001,6,10,4,1,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,272.0,185.0,216.14285714285714,223.7
2024-10-06,SKU038,Food,183,477.21,STORE_001,6,10,4,1,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,250.0,195.0,195.85714285714286,204.4
2024-10-06,SKU039,Electronics,216,168.84,STORE_001,6,10,4,1,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,280.0,194.0,204.85714285714286,213.4
2024-10-06,SKU040,Sports,317,438.28,STORE_001,6,10,4,1,0,274,-11.06,None,None,None,0,None,None,None,0,0,0,0,329.0,277.0,282.7142857142857,288.03333333333336
2024-10-06,SKU041,Home,78,128.03,STORE_001,6,10,4,1,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,62.0,53.0,69.85714285714286,66.96666666666667
2024-10-06,SKU042,Clothing,82,368.63,STORE_001,6,10,4,1,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,97.0,56.0,74.57142857142857,78.66666666666667
2024-10-06,SKU043,Medicine,305,71.62,STORE_001,6,10,4,1,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,255.0,267.0,263.57142857142856,257.3666666666667
2024-10-06,SKU044,Medicine,92,139.88,STORE_001,6,10,4,1,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,114.0,91.0,92.71428571428571,95.73333333333333
